measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44590,Four World Regions,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44590,Four World Regions,3,Both,22,All ages,294,All causes,3,Rate,2021,859.8398937579555,894.7272925704381,824.910581739808
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,1,Number,2021,310756.521667464,314290.1480319364,307174.762563635
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,3,Rate,2021,829.3650886928037,838.7958363644927,819.805881565359
1,Deaths,44586,G20,3,Both,22,All ages,294,All causes,1,Number,2021,44559346.434400104,46574587.951329276,42675125.78614057
1,Deaths,44586,G20,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44586,G20,3,Both,22,All ages,294,All causes,3,Rate,2021,904.9705446544895,945.898752968107,866.7032826152009
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,294,All causes,1,Number,2021,12930015.412909655,13670074.593129324,12187716.479099102
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44634,High-middle SDI,3,Both,22,All ages,294,All causes,3,Rate,2021,991.5418122332019,1048.2934553891862,934.6184129529173
1,Deaths,44587,African Union,3,Both,22,All ages,294,All causes,1,Number,2021,11110624.65880824,12195140.727255289,10214005.453551263
1,Deaths,44587,African Union,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44587,African Union,3,Both,22,All ages,294,All causes,3,Rate,2021,803.2011813355628,881.6022266506445,738.3834391306173
1,Deaths,167,Central Sub-Saharan Africa,3,Both,22,All ages,294,All causes,1,Number,2021,1093154.8447454579,1248952.6724289774,949921.652020817
1,Deaths,167,Central Sub-Saharan Africa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,167,Central Sub-Saharan Africa,3,Both,22,All ages,294,All causes,3,Rate,2021,798.3407722391711,912.1213209545799,693.7362889496162
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2021,4552.766361454847,4789.85011389151,4322.191600262381
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2021,706.6590360305022,743.4580638422098,670.8703033037987
1,Deaths,21,Oceania,3,Both,22,All ages,294,All causes,1,Number,2021,108688.2163425162,131444.6089380385,89554.62205936002
1,Deaths,21,Oceania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,21,Oceania,3,Both,22,All ages,294,All causes,3,Rate,2021,780.3813279356228,943.7722130777074,643.0021324962917
1,Deaths,120,Andean Latin America,3,Both,22,All ages,294,All causes,1,Number,2021,565605.480757797,624401.2845085049,516472.91218894935
1,Deaths,120,Andean Latin America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,120,Andean Latin America,3,Both,22,All ages,294,All causes,3,Rate,2021,855.2506699531085,944.1556616106365,780.9574326797972
1,Deaths,134,Tropical Latin America,3,Both,22,All ages,294,All causes,1,Number,2021,1847650.4963548363,1867276.478612649,1829596.0252357794
1,Deaths,134,Tropical Latin America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,134,Tropical Latin America,3,Both,22,All ages,294,All causes,3,Rate,2021,812.0652524910931,820.6911145082981,804.1300890622875
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2021,155784.7950378304,187285.8232327317,130175.8770843355
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2021,413.1763695010374,496.72419239324176,345.2557502627762
1,Deaths,44635,High SDI,3,Both,22,All ages,294,All causes,1,Number,2021,10552312.762848247,10654695.164096655,10452709.30231989
1,Deaths,44635,High SDI,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44635,High SDI,3,Both,22,All ages,294,All causes,3,Rate,2021,964.520323870786,973.8784531292793,955.4162000482154
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,1,Number,2021,104373.246426652,127860.0918814774,84595.85990934029
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,743.9059232770991,911.3051759698548,602.945327713867
1,Deaths,94217,Gulf Cooperation Council,3,Both,22,All ages,294,All causes,1,Number,2021,216236.48623102816,252878.5553364216,185098.7970117282
1,Deaths,94217,Gulf Cooperation Council,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94217,Gulf Cooperation Council,3,Both,22,All ages,294,All causes,3,Rate,2021,353.3516146572324,413.2283473421107,302.4695782622294
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,2021,1356031.7133424694,1365115.3746010556,1347094.9456742834
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,2021,97016.48069235211,97666.36582294195,96377.1049761342
5,Prevalence,18,Thailand,3,Both,22,All ages,294,All causes,1,Number,2021,64963827.30181623,65177209.31826916,64752938.47966103
5,Prevalence,18,Thailand,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,18,Thailand,3,Both,22,All ages,294,All causes,3,Rate,2021,97421.5128611431,97741.50630555069,97105.2582783518
5,Prevalence,17,Sri Lanka,3,Both,22,All ages,294,All causes,1,Number,2021,21525980.381893784,21613861.406787805,21421378.92640952
5,Prevalence,17,Sri Lanka,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,17,Sri Lanka,3,Both,22,All ages,294,All causes,3,Rate,2021,96658.85768067984,97053.4729003986,96189.16213049016
5,Prevalence,16,Philippines,3,Both,22,All ages,294,All causes,1,Number,2021,108863258.94567758,109388295.37150392,108292123.74651864
5,Prevalence,16,Philippines,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,16,Philippines,3,Both,22,All ages,294,All causes,3,Rate,2021,96126.89201410447,96590.50223758737,95622.57630514336
5,Prevalence,32,Central Asia,3,Both,22,All ages,294,All causes,1,Number,2021,91523074.08416311,92053469.21452758,90943710.47590554
5,Prevalence,32,Central Asia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,32,Central Asia,3,Both,22,All ages,294,All causes,3,Rate,2021,95526.77616499792,96080.3735764085,94922.06813614312
5,Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,1,Number,2021,401989163.5655111,403735724.00939655,400150165.0285174
5,Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,3,Rate,2021,96208.3588189546,96626.36439998553,95768.22996188464
5,Prevalence,15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,2021,54921239.04320616,55172837.74674142,54679055.58776979
5,Prevalence,15,Myanmar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,2021,97344.134125348,97790.07559297283,96914.88054003852
5,Prevalence,13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,2021,30352735.52703963,30546956.065261945,30168581.7917224
5,Prevalence,13,Malaysia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,2021,95412.17248082328,96022.69417418704,94833.29523460544
5,Prevalence,14,Maldives,3,Both,22,All ages,294,All causes,1,Number,2021,500852.0677581336,503160.38934127416,498430.4791122839
5,Prevalence,14,Maldives,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,14,Maldives,3,Both,22,All ages,294,All causes,3,Rate,2021,96837.70341569798,97284.00797396169,96369.4991330817
5,Prevalence,30,Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2021,306479.6870168332,307925.5223556644,304965.0239715243
5,Prevalence,30,Vanuatu,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,30,Vanuatu,3,Both,22,All ages,294,All causes,3,Rate,2021,97922.49978284964,98384.45473990029,97438.55387058048
5,Prevalence,11,Indonesia,3,Both,22,All ages,294,All causes,1,Number,2021,269777079.4537081,270939149.38011634,268431059.5412052
5,Prevalence,11,Indonesia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,11,Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2021,96724.04512860859,97140.68580183455,96241.45227444712
5,Prevalence,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2021,7120669.675129002,7162041.737928628,7079766.656286355
5,Prevalence,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,96518.05473209292,97078.8378050139,95963.62937724868
5,Prevalence,29,Tonga,3,Both,22,All ages,294,All causes,1,Number,2021,101700.07868944432,102437.21986681964,100919.81264794905
5,Prevalence,29,Tonga,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,29,Tonga,3,Both,22,All ages,294,All causes,3,Rate,2021,95673.13701957538,96366.59379733432,94939.11103983504
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,2021,670843.0327714537,673250.2204957986,668213.3019464317
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,28,Solomon Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,98138.97879114847,98491.13113303056,97754.2701707174
5,Prevalence,10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,2021,16574383.427577568,16660486.367966838,16486231.444068355
5,Prevalence,10,Cambodia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2021,97244.23942218751,97749.41748728741,96727.03933282259
5,Prevalence,9,Southeast Asia,3,Both,22,All ages,294,All causes,1,Number,2021,674906958.8751513,677699667.1209638,671916427.6066515
5,Prevalence,9,Southeast Asia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,9,Southeast Asia,3,Both,22,All ages,294,All causes,3,Rate,2021,96649.34781845156,97049.27469289796,96221.09190416549
5,Prevalence,27,Samoa,3,Both,22,All ages,294,All causes,1,Number,2021,205394.14692496863,206845.0792395868,203882.95735157904
5,Prevalence,27,Samoa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,27,Samoa,3,Both,22,All ages,294,All causes,3,Rate,2021,96140.36987073769,96819.51857810449,95433.01609895009
5,Prevalence,8,Taiwan (Province of China),3,Both,22,All ages,294,All causes,1,Number,2021,22769337.00419634,22869772.767240312,22668849.31903272
5,Prevalence,8,Taiwan (Province of China),3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,8,Taiwan (Province of China),3,Both,22,All ages,294,All causes,3,Rate,2021,96330.48278822307,96755.3974680596,95905.34844090766
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,1,Number,2021,2099826014.222424,2107980777.580788,2091042266.1214168
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,3,Rate,2021,96101.56015108821,96474.77463461865,95699.55927541401
5,Prevalence,6,China,3,Both,22,All ages,294,All causes,1,Number,2021,1363267445.1643288,1368741165.5469973,1357369777.9998658
5,Prevalence,6,China,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,6,China,3,Both,22,All ages,294,All causes,3,Rate,2021,95819.45690521748,96204.18619379461,95404.92983152332
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2021,25284149.15917985,25407123.41812645,25153088.832782567
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,3,Rate,2021,95801.3628907724,96267.31100448577,95304.7767564824
5,Prevalence,21,Oceania,3,Both,22,All ages,294,All causes,1,Number,2021,13598124.019567322,13657147.813477674,13537367.37953796
5,Prevalence,21,Oceania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,21,Oceania,3,Both,22,All ages,294,All causes,3,Rate,2021,97634.52227775859,98058.31308251704,97198.28963890832
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,294,All causes,1,Number,2021,10225191.063313227,10273799.435167884,10173947.641059602
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,294,All causes,3,Rate,2021,97740.4877596827,98205.12513856981,97250.6624787141
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,1,Number,2021,100490.86365369832,100900.19793447768,100118.94972549252
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,3,Rate,2021,97965.53868233706,98364.58643513471,97602.97091253765
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,294,All causes,1,Number,2021,54871.41161000528,55155.997341990944,54602.2983314229
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,97509.13096737955,98014.85346653569,97030.90376023465
5,Prevalence,5,East Asia,3,Both,22,All ages,294,All causes,1,Number,2021,1411320931.3277042,1416942061.6016695,1405226475.212488
5,Prevalence,5,East Asia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,5,East Asia,3,Both,22,All ages,294,All causes,3,Rate,2021,95827.33415651819,96209.003497023,95413.52644652715
5,Prevalence,23,Kiribati,3,Both,22,All ages,294,All causes,1,Number,2021,118525.0683837302,119063.12842389874,118017.57747869244
5,Prevalence,23,Kiribati,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,23,Kiribati,3,Both,22,All ages,294,All causes,3,Rate,2021,97824.46083270856,98268.5477591526,97405.604089238
5,Prevalence,42,Central Europe,3,Both,22,All ages,294,All causes,1,Number,2021,111682143.98270091,112079786.690574,111229309.09931546
5,Prevalence,42,Central Europe,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,42,Central Europe,3,Both,22,All ages,294,All causes,3,Rate,2021,96892.6295481371,97237.614397214,96499.76135061088
5,Prevalence,22,Fiji,3,Both,22,All ages,294,All causes,1,Number,2021,895579.709316335,900785.3942326304,890309.8365665837
5,Prevalence,22,Fiji,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,22,Fiji,3,Both,22,All ages,294,All causes,3,Rate,2021,96874.51719852386,97437.61415986365,96304.4770636042
5,Prevalence,64,High-income,3,Both,22,All ages,294,All causes,1,Number,2021,1040704049.8514189,1044559285.908317,1036753125.667015
5,Prevalence,64,High-income,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,64,High-income,3,Both,22,All ages,294,All causes,3,Rate,2021,95331.72348474682,95684.87508226116,94969.80655753726
5,Prevalence,20,Viet Nam,3,Both,22,All ages,294,All causes,1,Number,2021,96665333.34048668,97213116.85650338,96111318.05264863
5,Prevalence,20,Viet Nam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,20,Viet Nam,3,Both,22,All ages,294,All causes,3,Rate,2021,96407.10280754698,96953.42298169763,95854.56750905048
5,Prevalence,65,High-income Asia Pacific,3,Both,22,All ages,294,All causes,1,Number,2021,177060245.71559015,177662526.25059062,176455946.41842157
5,Prevalence,65,High-income Asia Pacific,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,65,High-income Asia Pacific,3,Both,22,All ages,294,All causes,3,Rate,2021,95477.87534037574,95802.64878462515,95152.01329985859
5,Prevalence,83,Iceland,3,Both,22,All ages,294,All causes,1,Number,2021,331431.20515587955,333424.76320018864,329507.8323106249
5,Prevalence,83,Iceland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,83,Iceland,3,Both,22,All ages,294,All causes,3,Rate,2021,94590.32681270337,95159.28744162964,94041.3970101226
5,Prevalence,82,Greece,3,Both,22,All ages,294,All causes,1,Number,2021,9777748.812023267,9812539.06456739,9744063.73850929
5,Prevalence,82,Greece,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,82,Greece,3,Both,22,All ages,294,All causes,3,Rate,2021,96096.65843492596,96438.58039261481,95765.59828334503
5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,1,Number,2021,81592685.98434784,81888427.11517714,81281258.17673108
5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2021,95573.2930213574,95919.70830863732,95208.50320284262
5,Prevalence,80,France,3,Both,22,All ages,294,All causes,1,Number,2021,62998202.00498262,63337566.11928124,62643847.00973086
5,Prevalence,80,France,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,80,France,3,Both,22,All ages,294,All causes,3,Rate,2021,94891.2772573061,95402.4457230116,94357.52872112906
5,Prevalence,56,Eastern Europe,3,Both,22,All ages,294,All causes,1,Number,2021,198783945.4986472,199665495.61628413,197860762.1735603
5,Prevalence,56,Eastern Europe,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,56,Eastern Europe,3,Both,22,All ages,294,All causes,3,Rate,2021,96142.72677900152,96569.09235842181,95696.2251162636
5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,1,Number,2021,5282771.429900091,5306762.430422345,5258059.262673487
5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,3,Rate,2021,95427.071146948,95860.44043882492,94980.67482421835
5,Prevalence,78,Denmark,3,Both,22,All ages,294,All causes,1,Number,2021,5538669.906413312,5563373.718593933,5515049.2063277215
5,Prevalence,78,Denmark,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,78,Denmark,3,Both,22,All ages,294,All causes,3,Rate,2021,94649.2632279036,95071.42191605872,94245.61363372208
5,Prevalence,77,Cyprus,3,Both,22,All ages,294,All causes,1,Number,2021,1300287.8046799388,1306480.7211740897,1294179.3886660722
5,Prevalence,77,Cyprus,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,77,Cyprus,3,Both,22,All ages,294,All causes,3,Rate,2021,95766.00679366304,96222.11418843904,95316.12284691147
5,Prevalence,73,Western Europe,3,Both,22,All ages,294,All causes,1,Number,2021,417445454.7976972,418983499.87407935,415938758.327168
5,Prevalence,73,Western Europe,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,73,Western Europe,3,Both,22,All ages,294,All causes,3,Rate,2021,95440.26160384754,95791.90377113268,95095.78664633575
5,Prevalence,76,Belgium,3,Both,22,All ages,294,All causes,1,Number,2021,10883744.173391197,10939829.025996752,10829037.475742543
5,Prevalence,76,Belgium,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,76,Belgium,3,Both,22,All ages,294,All causes,3,Rate,2021,94894.81570220398,95383.8166991863,94417.8307686792
5,Prevalence,74,Andorra,3,Both,22,All ages,294,All causes,1,Number,2021,82588.60830735708,82913.57944824424,82285.59985727008
5,Prevalence,74,Andorra,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,74,Andorra,3,Both,22,All ages,294,All causes,3,Rate,2021,96489.5337355018,96869.20248769823,96135.52433074216
5,Prevalence,75,Austria,3,Both,22,All ages,294,All causes,1,Number,2021,8583026.665419718,8625218.062740143,8544398.456479494
5,Prevalence,75,Austria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2021,95554.76503036745,96024.48150852992,95124.7174990346
5,Prevalence,70,Australasia,3,Both,22,All ages,294,All causes,1,Number,2021,29439446.501964223,29593642.407815438,29284018.240499444
5,Prevalence,70,Australasia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,70,Australasia,3,Both,22,All ages,294,All causes,3,Rate,2021,95084.16770639722,95582.19301304208,94582.16211065867
5,Prevalence,95,United Kingdom,3,Both,22,All ages,294,All causes,1,Number,2021,64475350.96690121,64721385.704733446,64234704.2645178
5,Prevalence,95,United Kingdom,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,95,United Kingdom,3,Both,22,All ages,294,All causes,3,Rate,2021,95028.56423158126,95391.188514143,94673.88123611682
5,Prevalence,91,Portugal,3,Both,22,All ages,294,All causes,1,Number,2021,10205009.2334003,10243362.105028126,10167057.545774626
5,Prevalence,91,Portugal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,91,Portugal,3,Both,22,All ages,294,All causes,3,Rate,2021,96202.439534868,96563.99136979316,95844.66965435616
5,Prevalence,96,Southern Latin America,3,Both,22,All ages,294,All causes,1,Number,2021,64892244.23043844,65295943.72537004,64482910.775226295
5,Prevalence,96,Southern Latin America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,96,Southern Latin America,3,Both,22,All ages,294,All causes,3,Rate,2021,95860.5527824934,96456.90843641006,95255.87449228576
5,Prevalence,89,Netherlands,3,Both,22,All ages,294,All causes,1,Number,2021,16353608.925469816,16428175.261047663,16279181.46976459
5,Prevalence,89,Netherlands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,89,Netherlands,3,Both,22,All ages,294,All causes,3,Rate,2021,95020.2212871774,95453.47793037284,94587.77158490165
5,Prevalence,87,Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2021,613468.7676187686,616460.5669987099,610528.8973528132
5,Prevalence,87,Luxembourg,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2021,95219.74411657888,95684.1171807725,94763.43124584095
5,Prevalence,94,Switzerland,3,Both,22,All ages,294,All causes,1,Number,2021,8508166.20017423,8544994.989440478,8473121.841126356
5,Prevalence,94,Switzerland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,94,Switzerland,3,Both,22,All ages,294,All causes,3,Rate,2021,95352.97363962684,95765.72234357348,94960.22345516988
5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,1,Number,2021,423051.30238311744,425077.0400045519,421176.7892032252
5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,3,Rate,2021,95665.54074930807,96123.62534538205,95241.65287569576
5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,1,Number,2021,43506228.08347312,43709728.56904956,43301558.20995116
5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2021,95514.53296379569,95961.30241943408,95065.19620806252
5,Prevalence,90,Norway,3,Both,22,All ages,294,All causes,1,Number,2021,5141844.575952849,5166506.626984764,5116455.101650436
5,Prevalence,90,Norway,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,90,Norway,3,Both,22,All ages,294,All causes,3,Rate,2021,94901.77127232599,95356.95273329112,94433.16393747184
5,Prevalence,93,Sweden,3,Both,22,All ages,294,All causes,1,Number,2021,9871584.35863509,9923375.82590596,9821060.550163746
5,Prevalence,93,Sweden,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,93,Sweden,3,Both,22,All ages,294,All causes,3,Rate,2021,95161.43803959747,95660.70445161632,94674.39177683987
5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,1,Number,2021,57882140.69299663,58046116.76300585,57721283.57408053
5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2021,96774.34398367109,97048.49895468935,96505.40365126746
5,Prevalence,85,Israel,3,Both,22,All ages,294,All causes,1,Number,2021,8983379.707936987,9053113.613013323,8913672.167347038
5,Prevalence,85,Israel,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,85,Israel,3,Both,22,All ages,294,All causes,3,Rate,2021,93636.01756696556,94362.87153206876,92909.43840550998
5,Prevalence,115,Jamaica,3,Both,22,All ages,294,All causes,1,Number,2021,2728590.0695325164,2740390.685228956,2716482.4582375567
5,Prevalence,115,Jamaica,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,115,Jamaica,3,Both,22,All ages,294,All causes,3,Rate,2021,97453.34850383624,97874.8150798771,97020.91738263128
5,Prevalence,114,Haiti,3,Both,22,All ages,294,All causes,1,Number,2021,12641903.6888033,12681970.08334542,12601096.756139714
5,Prevalence,114,Haiti,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,114,Haiti,3,Both,22,All ages,294,All causes,3,Rate,2021,98273.28937651803,98584.75009335602,97956.07200159304
5,Prevalence,113,Guyana,3,Both,22,All ages,294,All causes,1,Number,2021,742568.3620964424,746540.7037468804,738903.5099112499
5,Prevalence,113,Guyana,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
5,Prevalence,113,Guyana,3,Both,22,All ages,294,All causes,3,Rate,2021,97100.76944613903,97620.20637672883,96621.54088584341
5,Prevalence,112,Grenada,3,Both,22,All ages,294,All causes,1,Number,2021,99797.58730888764,100212.62495295756,99368.44138836792
5,Prevalence,112,Grenada,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
